Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,visibility_ratio,Item_MeanPrice_Ratio,specific_price,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_combined_0,Item_Type_combined_1,Item_Type_combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDV15,0.3420660910985413,0.4390105328782042,0.30592228130581534,OUT046,3219.8088,0.922289918239743,0.9983901834675707,0.17008454352895627,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDD41,0.1315867817802917,0.25805689216595534,0.3142661410264247,OUT049,836.2448,1.0006230396394005,1.000356148693504,0.2828274250778529,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDT20,0.35397439714200657,0.11669581802018833,0.02345686558143012,OUT045,772.328,0.9315179162496158,0.9564147651766098,0.037081254152070205,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDM44,0.4730574575766597,0.08450666184342685,0.3090386012808236,OUT013,309.597,0.874000864697512,1.0077445086593286,0.13530134198750873,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG21,0.7618338791306938,0.4253634235510077,0.504736025371989,OUT045,5992.2,1.0,1.0020012674693974,0.14201208981512375,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRZ11,0.2557308722834177,0.33655561567501624,0.39070214398739556,OUT045,2972.1312,1.0010958857979748,1.0020310540032886,0.24955475510292977,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDC59,0.7231318844894312,0.15786383840094204,0.14060706694103184,OUT018,830.9184,0.962626709131601,1.0026460461844011,0.04423080876764494,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCD43,0.2557308722834177,0.03841478990044372,0.3204877452478455,OUT045,1367.5532,0.9605050139038993,1.0199605754758068,0.21147757921284976,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DRL49,0.5117594522179221,0.2797763966550319,0.4677077603243486,OUT010,284.9624,1.464116671313263,0.9897167704783171,0.18482508805100173,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NCE07,0.21583804703780884,0.05665443770131575,0.4640328627019539,OUT010,425.4462,1.6047757093707287,0.9895844622697144,0.31583257074093896,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDM02,0.4730574575766597,0.2172841875983729,0.24333696663474794,OUT017,1395.5168,0.9348909824424734,1.01295438456386,0.11007536579936733,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRJ49,0.1375409348020244,0.03231889106533309,0.4077922430712603,OUT017,1679.1476,1.1479635736654163,0.9888395196684541,0.343591674506573,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDY25,0.4432866924679964,0.09401664787399026,0.6320399459419079,OUT018,3984.1472,1.146547223128175,0.9952363883594453,0.27155282700175837,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRH39,0.9612980053587377,0.2367243926373757,0.18963201787448472,OUT019,153.134,1.0,0.9958053141426454,0.04041351162591635,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDB09,0.6963381958916344,0.29837931445855925,0.3897080795115757,OUT019,124.5046,1.5113318035852497,0.9859398256573979,0.11997731135178422,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDM38,0.07919023518904433,0.27460636898554186,0.0972341068530177,OUT046,999.3658,0.9990697525929317,1.0226422784170028,0.1532609021435559,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDY22,0.711223578445966,0.48062795811478026,0.4716619467704365,OUT035,575.2512,0.95853999961865,0.9914370925657257,0.1414769489021556,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDP48,0.1765406370943733,0.12529400237826768,0.6371223234113645,OUT017,2563.33,0.867769159467539,0.9927031932650473,0.45703381279463345,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCT05,0.3774933015778505,0.053444724517323246,0.9561915530835525,OUT013,4090.6752,0.9982383591104762,1.0023930015741067,0.44536949645204776,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCS06,0.20125037213456382,0.07144831770270113,0.9864286005337897,OUT046,788.9730000000001,1.0,1.004475917658352,0.6426063771383955,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDD47,0.18130395951175943,0.4281112413556895,0.5987086499738538,OUT049,4431.5648,0.8760887615401972,1.0066586918123788,0.42760344958898255,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDZ49,0.38374516225066985,0.39973659569064046,0.7958025181834851,OUT045,2203.798,0.9315179259244636,0.9923395521722359,0.37081203004442365,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW59,0.5117594522179221,0.05275997737182176,0.21845054974906455,OUT035,1691.132,1.0268322951312514,0.9765310352802785,0.09385391448976504,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRO47,0.33581423042572195,0.33503387530642326,0.3412417062255092,OUT049,2263.72,1.0383296101912864,0.9889804343676639,0.18881678593493448,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDR46,0.7320631140220304,0.41908524896768556,0.49442610815693155,OUT045,2490.092,0.9610435169346033,1.0081868791616635,0.1443087076694529,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDY59,0.21673116999106878,0.08559488633958429,0.2646715767169896,OUT013,925.462,1.036341347017824,1.004648857489631,0.19843709402264043,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCU05,0.43137838642453114,0.17019055850807957,0.20319238161209927,OUT045,2336.2922,0.9315179312988208,0.9823510643549134,0.10231494438079164,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DRJ25,0.5980946710330455,0.4544297398914001,0.06909724344477725,OUT018,443.4228,0.933419535743306,0.9652779969823423,0.03202603184553592,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDU28,0.8719857100327477,0.2781377224815569,0.6728882708880876,OUT046,942.107,0.9585610327037039,1.007109454832148,0.16705160223922502,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDL50,0.45221792200059546,0.1194649775065133,0.3994704548078425,OUT049,1867.569,1.0004630865968158,1.002970640248382,0.17590956767472368,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDA43,0.3774933015778505,0.18892069901059444,0.6913858498190141,OUT018,2340.9528,0.8782920726635413,0.9939089744862807,0.3287202548649741,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDD08,0.22298303066388797,0.09731181244780703,0.02784653885595148,OUT027,417.4566,0.8704928738339605,0.9997358731768646,0.05855193141897249,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDJ57,0.17058648407264065,0.055683263999261136,0.6641309957962362,OUT018,2600.6148,1.0371328181422441,1.0107122747596198,0.4811257040028672,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDC39,0.16969336111938077,0.4790112132628832,0.7463531161501946,OUT035,3739.1328,1.3330283813258343,0.9991558315637956,0.5354598369996085,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDQ58,0.1643346233998214,0.02567519054576583,0.519714904685261,OUT035,2756.4120000000003,1.0,0.9991334526280216,0.3937739722481731,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDA22,0.17147960702590054,0.2489459686822934,0.5828808684609064,OUT035,4512.1266,1.0359438915610353,1.0082384242498816,0.42763823572781223,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDP39,0.48198868710925874,0.20306312569029408,0.08719244273305762,OUT049,1090.5804,0.8760887657682247,0.9921519685159947,0.049122454770756184,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDV44,0.22685323012801428,0.11163910980438939,0.6805173549565702,OUT035,2094.6068,0.9988808290243785,1.0074261472937542,0.43229407033231687,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDE04,0.9047335516522774,0.044471186401542406,0.6378481347920868,OUT035,2876.256,1.036521773654576,1.0087660056769148,0.1529281539799406,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCO30,0.8898481690979458,0.037366076974289314,0.6390994166344085,OUT013,4042.7376,0.9577806773811489,0.9878327524921131,0.1556370652040811,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDA44,0.9017564751414111,0.15318185281678487,0.10824776399160607,OUT045,848.895,0.9315179293259557,1.0041254368542953,0.024381437107261088,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDI16,0.5623697529026497,0.688653942036459,0.09793784677654857,OUT010,159.792,1.604434651556761,1.0200773070139229,0.04475738431583529,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDM15,0.43137838642453114,0.16574301932246308,0.5018989942206739,OUT035,1813.6392,1.0275824560235098,0.9886866974809683,0.22380609611040167,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRJ13,0.48198868710925874,0.18257619192389546,0.5503764032353361,OUT035,4332.3606,0.9294568210579556,1.0054135831799138,0.22485200843224776,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDT48,0.021732658529324267,0.09532549018098692,0.7012713159342339,OUT027,793.6336,1.0,0.9886175491482909,0.7792816796091055,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDH33,0.493896993152724,0.3637463119532966,0.05879836195831553,OUT046,527.3136,1.027026497862595,1.0291297647429538,0.03721844289181484,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDE14,0.5415302173265852,0.08578544946565944,0.29193746646836316,OUT035,2596.62,0.9988808336245983,1.0046432246567778,0.11499597956867874,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDE26,0.28252456088121464,0.2627855071906039,0.4757612954926689,OUT013,3034.0506,0.8740008675941304,0.9935554776361214,0.2797131328997558,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDN08,0.1884489431378386,0.2512815377241064,0.3669659895822722,OUT018,1296.3126,1.0,0.9997169863117602,0.2763539057799216,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCO29,0.3926763917832688,0.08870520178716428,0.564785669172626,OUT018,2960.1468,0.9260469301297031,0.9979086179378245,0.26592388487367224,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDK60,0.711223578445966,0.2784205439229102,0.27129556058105664,OUT049,777.6544,1.1434172365351305,0.9789217823329577,0.0831965198015305,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDX40,0.4938969931527239,0.5226016524727441,0.0366148496763985,OUT019,38.6164,1.6783166258396103,1.0360791561111342,0.028933128353136932,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX15,0.7529026495980946,0.4709344529407011,0.5567431697329014,OUT049,2888.2404,1.0006230376803171,1.0114400234590522,0.15806172904000076,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDO28,0.07204525156296515,0.21049917915128938,0.3833633844712019,OUT027,482.0392,1.023094032958762,1.0074558983611934,0.39536765347472846,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCL05,0.8958023221196785,0.1370561971576237,0.055972366535596174,OUT018,432.77,1.1653086484849513,1.0193535408066858,0.01188067807748186,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDT04,0.7558797261089609,0.31920854944911153,0.03774304069976708,OUT045,510.6686,1.144619419990276,1.0249985970175144,0.01310635648654751,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS26,0.9404584697826734,0.2659983790835588,0.9778054519894872,OUT017,7588.1226,0.9348909816714263,1.0028959157622397,0.22758209177208819,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV50,0.5802322119678476,0.3678874286615894,0.3815093820671107,OUT018,2093.9410000000003,1.128531982275388,0.9873252353658524,0.13826971044268846,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDG02,0.19648704971717784,0.04969624518477755,0.6817907082560832,OUT019,571.2564,1.614810611556113,1.0094087714996272,0.4633694987116605,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDC28,0.19946412622804405,0.15828093883849714,0.32825095586387687,OUT046,1844.9318,1.1526596856994455,0.9942336946274508,0.24557766959643476,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDK21,0.19946412622804405,0.01986719260504978,0.9267923721043947,OUT049,3254.4304,0.9310779136237165,0.9994661843820497,0.6089686571850063,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCO42,0.9940458469782674,0.06533034908198096,0.49287346603372517,OUT017,3791.0652,0.9275067803476349,1.0132896272626166,0.10696609108661473,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDB46,0.35397439714200657,0.27824754457327794,0.7662802463853745,OUT045,3387.5904,1.0010958906904748,0.9965890282447281,0.3766112010004253,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCH54,0.5325989877939863,0.38070617156623165,0.5394858369157006,OUT019,159.792,1.5103918544640411,0.990962984384037,0.20466048759162253,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDL26,0.8005358737719559,0.21560537996482626,0.5322922396756515,OUT017,4206.5244,1.042559184590397,1.0073572752880982,0.14299093632337528,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCQ30,0.18874665078892522,0.07868000446406237,0.3928354352151797,OUT045,487.3656,0.8765027669452965,1.0147490933404566,0.2922248253878374,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDY50,0.07412920512057158,0.39208737247597675,0.24884379520404212,OUT035,1516.6924,1.1416797090517992,1.0084111646435012,0.28146322968742354,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX20,0.16731169991068778,0.2184090543499594,0.8322722055837393,OUT019,452.744,1.6148105918869522,1.0021548051174662,0.5945429906444115,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDQ34,0.3748139327180708,0.48839071628959446,0.3216159362712141,OUT035,741.0354,0.9221155233241012,1.0081610463214712,0.16666359064147265,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDN39,0.8809169395653469,0.1906718059826132,0.5844335105841126,OUT035,2852.2872,1.347354518889006,1.0070854620621847,0.14355111933521822,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDB17,0.5117594522179221,0.10189579185154683,0.6422267723380125,OUT046,4165.2448,0.8747287909174087,1.0120269847850327,0.24851913042188603,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ31,0.0732360821673117,0.15463421857742646,0.23215607576282357,OUT013,1494.0552,0.9577633306725496,0.9816200813739504,0.2684376527327789,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG59,0.6725215838047036,0.12145485332091602,0.026852474380131608,OUT027,810.9444,1.0225210205777528,0.9932521161950384,0.01400005792175657,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO56,0.33581423042572195,0.12776172374380898,0.3730534672561444,OUT045,468.7232,0.8765027649776505,1.0146431830874643,0.20379231936151823,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX11,0.6814528133373028,0.3183149827017583,0.6335925880651142,OUT045,2726.4509999999996,1.0010958891295747,0.9925788864371728,0.19554394996011806,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDJ32,0.3655849955343852,0.16676983063501288,0.12718082975096603,OUT013,673.7896,1.0360405973154494,0.99297528163717,0.08232470251111226,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDV31,0.3122953259898779,0.30584844576655945,0.6109846246833595,OUT049,3881.614,1.0,0.9905164633568075,0.3299125021708991,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB20,0.1884489431378386,0.14935024648551296,0.1935862043205727,OUT045,467.3916,0.8765027628471013,0.990086083694054,0.16856775074652994,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ45,0.2944328669246799,0.04784135953789258,0.6403727699339214,OUT019,367.5216,1.999557498494004,0.9908616585654544,0.3562621051962098,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDW27,0.07770169693361123,0.4541433718294574,0.525646184354393,OUT049,1551.3139999999999,1.0298571027043832,0.9972144500617324,0.5049310064709487,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCT53,0.050312593033640995,0.13796638868898953,0.559267804874736,OUT017,2302.3364,1.0661176677232298,0.9916678120890925,0.5807511801520732,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCS41,0.4938969931527239,0.15273407657406302,0.643768378732623,OUT027,1653.8472,1.0555293700221087,0.9964599032300931,0.25569875038674716,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
DRI47,0.6040488240547781,0.09679747549576105,0.47972651766735264,OUT010,431.4384,1.464116670093216,1.000832219084448,0.16563920923465586,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NCJ42,0.9047335516522774,0.033112973873690124,0.3096082146568059,OUT045,2153.1972,0.9154321619462497,1.016456077631729,0.07316430217970118,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCS17,0.8362607919023519,0.23721689724575043,0.2599915788901792,OUT049,378.1744,1.0006230344808795,0.9765217593169045,0.06700887818338433,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCO41,0.4730574575766597,0.04714169934539913,0.2867099267227621,OUT045,1280.9992,0.9315179174937508,1.009762237305005,0.12672830395354467,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDC05,0.5087823757070555,0.2948394792440341,0.7083528580839259,OUT017,1970.7679999999998,0.9275067686305439,1.0050149569682882,0.27382485754181435,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX34,0.09764810955641562,0.21057203880655598,0.3820900311716887,OUT035,4820.392,0.9988808273699404,1.0011347477930186,0.36455442388656173,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDL10,0.22863947603453405,0.11076695824177514,0.2878381177461308,OUT049,2579.3092,1.143281445974366,0.9997478038761538,0.20613544376886364,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDQ58,0.16433462339982136,0.02567519054576583,0.5231105134839625,OUT019,459.402,1.0,1.0043327368598922,0.3960018181069655,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDT56,0.6814528133373028,0.34558657702624174,0.10498628174045327,OUT045,695.0952,0.8765027670635026,0.96536548886354,0.036983752884177885,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ28,0.919618934206609,0.14816856915255933,0.4014365123022907,OUT018,763.0068,0.9624832441681489,0.9905562227409305,0.09385620485666599,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRI11,0.22060136945519498,0.0951287443285242,0.3641510298881486,OUT045,1612.5676,0.8765027786111808,1.0178209111440677,0.2544062436187148,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DRJ49,0.1375409348020244,0.026734740795757606,0.4188279716670402,OUT013,2324.9736,1.0,1.0090254319202936,0.3513067874687674,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
DRK37,0.026495980946710296,0.12381425498262477,0.6696267886369347,OUT027,6261.849,1.282894863853381,0.9995241695436784,0.735889052950117,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDR20,0.919618934206609,0.06602954850113973,0.06445035280375422,OUT010,45.2744,1.0,1.0069817338582314,0.012990590924115177,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRG13,0.7558797261089609,0.10292397009078208,0.5664834735719767,OUT027,4111.315,0.9172786764002747,1.0019003880440356,0.1602140012730459,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
NCN14,0.8660315570110151,0.27060829622902177,0.6509840474298637,OUT027,2756.4120000000003,0.9538603538711526,1.0020620704924224,0.16260206459726875,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDV13,0.7618338791306938,0.07434555383235907,0.24786076645681807,OUT018,2109.2544,1.0031395350856778,1.0191765504027928,0.0709554580077641,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDU44,0.45221792200059546,0.30392939392656615,0.556307682904468,OUT019,487.3656,1.6148105925411929,0.9989062048809514,0.23786147758254853,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDO03,0.3477225364691872,0.10300754657440936,0.8346627141780251,OUT018,4809.7392,1.0316823154117973,0.9958736197500793,0.4123342798669864,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDT34,0.28252456088121464,0.5257605707842511,0.3107253699515786,OUT046,2419.5172,0.9585019455488971,0.9880858274298291,0.19454495340323336,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDP21,0.17058648407264065,0.06869035954943756,0.6701964020129169,OUT017,4727.18,0.8796766181130818,1.001535226567678,0.485048880135136,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCI54,0.6338195891634415,0.09684614609028952,0.33617036448464854,OUT017,1637.868,1.0,1.008120349047273,0.11373344146917216,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDE22,0.30604346531705867,0.08002222795195744,0.5483993100122923,OUT035,4314.384,0.874563389640845,1.005639380420071,0.30287574998367756,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDJ57,0.17058648407264065,0.05578839112883053,0.6539441694001318,OUT017,3715.164,1.0387677432489135,0.9977929484163599,0.4745367447884203,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT08,0.5415302173265852,0.14049326042031454,0.5038871231723135,OUT035,2247.075,0.9294568213123824,0.9994817674690634,0.18951753065325602,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCP54,0.6427508186960404,0.09764953877769353,0.39594071946159226,OUT018,1601.249,1.0031395279609114,1.0100336075177059,0.13097426225476277,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCK53,0.41947008038106576,0.1046728388742866,0.29165817764466995,OUT035,2976.1259999999997,0.9579524673081811,1.0037135842913378,0.14127268893461542,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCQ42,0.9404584697826734,0.11504391421303584,0.3984653546034268,OUT017,1907.517,1.0,0.9818791977897328,0.09095054213002118,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDW21,0.04674010122060135,0.007459346630594993,0.29349010859156943,OUT017,1508.037,1.1303109934710727,0.9994471608503197,0.34879376279465757,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCH43,0.23012801428996726,0.20669327042597158,0.7857829255207166,OUT045,3020.0688,0.8644701893255419,0.9999486619454822,0.4892466157980914,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDQ44,0.9493896993152724,0.10023748811828224,0.3772759067973297,OUT035,3392.9168,0.998880827850477,0.9940033382795452,0.08507298818134298,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
